TITLE="Graphics"
VARIABLES= "t, s", "Ts, K", "Ts+1, K", "q, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.0359 330.128 427.243 112064 0 0.506714 0 1 0.0005
0.036 330.176 427.272 112052 0 0.50668 0 1 0.0005
0.0361 330.224 427.301 112040 0 0.506646 0 1 0.0005
0.0362 330.273 427.329 112027 0 0.506612 0 1 0.0005
0.0363 330.321 427.358 112015 0 0.506578 0 1 0.0005
0.0364 330.369 427.387 112003 0 0.506544 0 1 0.0005
0.0365 330.417 427.415 111991 0 0.50651 0 1 0.0005
0.0366 330.465 427.444 111978 0 0.506476 0 1 0.0005
0.0367 330.513 427.473 111966 0 0.506442 0 1 0.0005
0.0368 330.56 427.502 111954 0 0.506408 0 1 0.0005
0.0369 330.608 427.53 111942 0 0.506374 0 1 0.0005
0.037 330.656 427.559 111930 0 0.50634 0 1 0.0005
0.0371 330.704 427.588 111918 0 0.506306 0 1 0.0005
0.0372 330.751 427.616 111907 0 0.506272 0 1 0.0005
0.0373 330.799 427.645 111895 0 0.506238 0 1 0.0005
0.0374 330.846 427.673 111883 0 0.506205 0 1 0.0005
0.0375 330.894 427.702 111871 0 0.506171 0 1 0.0005
0.0376 330.941 427.731 111860 0 0.506137 0 1 0.0005
0.0377 330.989 427.759 111848 0 0.506103 0 1 0.0005
0.0378 331.036 427.788 111836 0 0.506069 0 1 0.0005
0.0379 331.083 427.817 111825 0 0.506035 0 1 0.0005
0.038 331.131 427.845 111813 0 0.506001 0 1 0.0005
0.0381 331.178 427.874 111802 0 0.505967 0 1 0.0005
0.0382 331.225 427.903 111790 0 0.505934 0 1 0.0005
0.0383 331.272 427.931 111779 0 0.5059 0 1 0.0005
0.0384 331.319 427.96 111768 0 0.505866 0 1 0.0005
0.0385 331.366 427.988 111756 0 0.505832 0 1 0.0005
0.0386 331.413 428.017 111745 0 0.505798 0 1 0.0005
0.0387 331.46 428.046 111734 0 0.505765 0 1 0.0005
0.0388 331.507 428.074 111723 0 0.505731 0 1 0.0005
0.0389 331.554 428.103 111712 0 0.505697 0 1 0.0005
0.039 331.601 428.131 111701 0 0.505663 0 1 0.0005
0.0391 331.647 428.16 111690 0 0.505629 0 1 0.0005
0.0392 331.694 428.188 111679 0 0.505596 0 1 0.0005
0.0393 331.741 428.217 111668 0 0.505562 0 1 0.0005
0.0394 331.787 428.246 111657 0 0.505528 0 1 0.0005
0.0395 331.834 428.274 111646 0 0.505495 0 1 0.0005
0.0396 331.881 428.303 111635 0 0.505461 0 1 0.0005
0.0397 331.927 428.331 111624 0 0.505427 0 1 0.0005
0.0398 331.973 428.36 111614 0 0.505394 0 1 0.0005
0.0399 332.02 428.388 111603 0 0.50536 0 1 0.0005
0.04 332.066 428.417 111592 0 0.505326 0 1 0.0005
0.0401 332.113 428.445 111582 0 0.505293 0 1 0.0005
0.0402 332.159 428.474 111571 0 0.505259 0 1 0.0005
0.0403 332.205 428.502 111560 0 0.505225 0 1 0.0005
0.0404 332.251 428.531 111550 0 0.505192 0 1 0.0005
0.0405 332.297 428.559 111539 0 0.505158 0 1 0.0005
0.0406 332.343 428.588 111529 0 0.505125 0 1 0.0005
0.0407 332.39 428.616 111519 0 0.505091 0 1 0.0005
0.0408 332.436 428.645 111508 0 0.505057 0 1 0.0005
0.0409 332.481 428.673 111498 0 0.505024 0 1 0.0005
0.041 332.527 428.702 111488 0 0.50499 0 1 0.0005
0.0411 332.573 428.73 111477 0 0.504957 0 1 0.0005
0.0412 332.619 428.759 111467 0 0.504923 0 1 0.0005
0.0413 332.665 428.787 111457 0 0.50489 0 1 0.0005
0.0414 332.711 428.816 111447 0 0.504856 0 1 0.0005
0.0415 332.756 428.844 111437 0 0.504823 0 1 0.0005
0.0416 332.802 428.873 111427 0 0.504789 0 1 0.0005
0.0417 332.848 428.901 111417 0 0.504756 0 1 0.0005
0.0418 332.893 428.929 111407 0 0.504722 0 1 0.0005
0.0419 332.939 428.958 111397 0 0.504689 0 1 0.0005
0.042 332.985 428.986 111387 0 0.504656 0 1 0.0005
0.0421 333.03 429.015 111377 0 0.504622 0 1 0.0005
